NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;--;;;0.0000;0.0000;20;0.0000;469;0;2.7523;15;0;1;20;0;12;0;436;0;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;Si;;;930.8682;387.0225;269;13862.3120;9620;15;3.5655;81;2;84;266;3;237;1;6661;14;0;0
CATALUNYA;GLOBAL;2020-05-13;2020-05-19;No;26.7759;1.08733;24.6252;12.8507;991;570.4274;43845;144;2.2615;264;36;110;961;30;896;15;40144;139;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;No;26.0967;1.08841;23.9769;12.3969;956;541.3802;41610;139;2.1828;279;44;112;920;36;812;19;37935;135;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;--;;;0.0000;0.0000;16;0.0000;465;0;2.2989;17;0;2;16;0;10;0;435;0;0;0
CATALUNYA;GLOBAL;2020-05-12;2020-05-18;Si;;;978.3468;414.3586;288;13626.3578;9453;18;3.7525;78;1;91;285;3;240;2;6435;14;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;--;;;0.0000;0.0000;16;0.0000;455;0;2.1028;19;0;1;16;0;9;0;428;0;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;Si;;;1057.4778;428.7461;298;13489.6770;9356;20;4.0198;86;0;123;295;3;250;2;6253;16;0;0
CATALUNYA;GLOBAL;2020-05-11;2020-05-17;No;25.5596;1.09442;23.3544;12.1246;935;521.5399;40037;182;2.2277;295;39;117;896;39;783;28;36232;173;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;No;26.0347;1.108;23.4971;12.3580;953;515.8861;39577;206;2.2605;309;42;126;907;46;779;34;35771;194;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;--;;;0.0000;0.0000;15;0.0000;467;0;1.8223;18;0;1;15;0;8;0;439;0;0;0
CATALUNYA;GLOBAL;2020-05-10;2020-05-16;Si;;;1068.9878;450.3273;313;12941.5149;8975;20;4.4741;90;0;140;310;3;266;2;5976;14;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;No;25.8882;1.10176;23.4971;12.2931;948;499.0154;38251;231;2.2489;332;43;124;902;46;747;33;34465;218;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;--;;;0.0000;0.0000;16;0.0000;494;0;1.9272;14;0;1;16;0;9;0;467;0;0;0
CATALUNYA;GLOBAL;2020-05-09;2020-05-15;Si;;;1129.4151;504.9996;351;12983.2386;9000;24;4.9283;94;1;159;348;3;297;2;6050;17;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;--;;;0.0000;0.0000;17;0.0000;524;0;1.6097;13;0;2;17;0;8;0;497;0;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;Si;;;1175.4550;520.8258;362;13183.2242;9136;27;4.9149;99;2;164;359;3;304;2;6208;18;0;0
CATALUNYA;GLOBAL;2020-05-08;2020-05-14;No;25.2918;1.09144;23.1729;12.1116;934;485.4514;37195;241;2.1886;338;48;131;885;49;700;32;33218;228;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;No;24.9879;1.03768;24.0806;11.7485;906;467.2969;35748;288;2.2616;346;50;154;858;48;686;36;31651;274;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;--;;;0.0000;0.0000;16;0.0000;583;0;1.4414;12;2;2;16;0;8;0;555;0;0;0
CATALUNYA;GLOBAL;2020-05-07;2020-05-13;Si;;;1244.5147;509.3158;354;13187.5404;9134;32;4.7259;96;2;196;351;3;298;2;6326;22;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;--;;;0.0000;0.0000;18;0.0000;604;0;1.7301;15;4;3;18;0;10;0;578;0;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;Si;;;1430.1129;543.8457;378;13731.3862;9507;37;4.6882;102;2;229;376;2;322;2;6884;27;0;0
CATALUNYA;GLOBAL;2020-05-06;2020-05-12;No;24.8123;0.969311;25.5978;11.7744;908;470.6166;35983;309;2.2218;360;45;169;858;50;672;38;31661;295;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;No;23.8948;0.897987;26.6093;11.5799;893;466.0131;35607;330;2.1812;380;42;189;842;51;648;39;31184;313;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;--;;;0.0000;0.0000;20;0.0000;623;1;2.0202;15;4;3;20;0;12;0;593;1;0;0
CATALUNYA;GLOBAL;2020-05-05;2020-05-11;Si;;;1614.2723;563.9882;392;14014.8190;9702;39;4.6175;110;2;259;389;3;334;1;7224;31;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;No;23.423;0.851216;27.5170;11.2298;866;464.1458;35482;311;2.1496;384;42;204;816;50;638;32;30869;299;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;--;;;0.0000;0.0000;23;0.0000;665;2;2.5316;15;5;3;22;1;15;1;630;2;0;0
CATALUNYA;GLOBAL;2020-05-04;2020-05-10;Si;;;1699.1583;628.7317;437;14653.6220;10148;37;4.6076;116;3;278;434;3;363;1;7872;28;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;--;;;0.0000;0.0000;25;0.0000;664;2;2.8481;18;5;3;24;1;17;1;630;2;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;Si;;;1825.7679;618.6605;430;15506.7980;10740;38;4.1889;116;4;302;424;6;352;2;8420;31;0;0
CATALUNYA;GLOBAL;2020-05-03;2020-05-09;No;22.6397;0.799397;28.3210;11.1390;859;470.2016;35967;293;2.1353;384;39;217;814;45;646;29;31328;283;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;No;22.1097;0.752762;29.3713;11.2039;864;469.4106;35916;283;2.1716;375;40;241;820;44;654;29;31179;273;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;--;;;0.0000;0.0000;24;0.0000;667;2;2.6772;21;5;4;23;1;16;1;633;2;0;0
CATALUNYA;GLOBAL;2020-05-02;2020-05-08;Si;;;1943.7450;624.4155;434;15426.2283;10684;38;3.9095;126;3;329;427;7;328;2;8409;32;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;--;;;0.0000;0.0000;24;0.0000;765;2;2.7285;29;7;4;23;1;19;1;731;2;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;Si;;;2218.5454;654.6291;455;16030.5014;11106;36;3.6162;121;2;368;445;10;330;2;9149;32;0;0
CATALUNYA;GLOBAL;2020-05-01;2020-05-07;No;22.0792;0.678889;32.5224;11.0612;853;452.2546;34584;292;2.2894;369;32;240;811;42;667;30;30165;280;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;No;23.3972;0.656346;35.6476;12.3320;951;471.6540;36095;277;2.4324;321;23;244;908;43;746;27;31513;266;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;--;;;0.0000;0.0000;33;0.0000;834;2;3.2459;27;5;4;31;2;25;1;799;2;0;0
CATALUNYA;GLOBAL;2020-04-30;2020-05-06;Si;;;2612.7616;735.1989;511;17686.4973;12257;36;3.7154;105;2;378;498;13;385;2;10385;31;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;Si;;;3073.1602;886.2671;616;18295.0866;12684;32;3.6581;92;2;394;603;13;403;1;11016;28;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;No;25.3212;0.63959;39.5897;13.8233;1066;473.8195;36265;274;2.6965;251;20;251;1019;47;838;26;31777;264;0;0
CATALUNYA;GLOBAL;2020-04-29;2020-05-05;--;;;0.0000;0.0000;38;0.0000;857;3;3.4022;23;3;4;35;3;27;1;820;3;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;--;;;0.0000;0.0000;48;0.0000;950;2;3.9258;19;3;4;45;3;35;1;915;2;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;Si;;;3652.9746;1050.2841;730;19637.4361;13619;30;4.4020;71;2;424;719;11;528;2;12013;27;0;0
CATALUNYA;GLOBAL;2020-04-28;2020-05-04;No;27.4196;0.640948;42.7797;15.0293;1159;490.5735;37548;283;3.0032;175;13;259;1105;54;967;27;32824;274;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;No;30.2641;0.642047;47.1368;16.2871;1256;487.8504;37313;308;3.2128;116;9;264;1192;64;1029;29;32638;293;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;--;;;0.0000;0.0000;51;0.0000;922;1;4.6119;17;2;5;49;2;41;0;888;1;0;0
CATALUNYA;GLOBAL;2020-04-27;2020-05-03;Si;;;4078.8432;1070.4265;744;20516.5096;14226;34;4.3362;50;1;448;728;16;546;5;12675;32;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;--;;;0.0000;0.0000;52;0.0000;935;1;4.6771;14;2;6;50;2;42;0;897;1;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;Si;;;4376.6635;1207.1074;839;21132.2926;14655;33;4.9244;37;0;467;826;13;644;4;13128;31;0;0
CATALUNYA;GLOBAL;2020-04-26;2020-05-02;No;32.5772;0.66708;48.8356;17.1819;1325;502.2313;38414;316;3.3198;82;6;284;1260;65;1100;28;33676;302;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;No;35.266;0.693767;50.8326;18.1674;1401;513.2667;39263;318;3.5218;46;2;303;1333;68;1192;32;34450;305;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;--;;;0.0000;0.0000;56;0.0000;917;1;5.1136;11;2;5;54;2;45;0;879;1;0;0
CATALUNYA;GLOBAL;2020-04-25;2020-05-01;Si;;;4877.3469;1319.3295;917;22078.9871;15312;34;5.4731;17;0;489;904;13;752;4;13781;32;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;Si;;;6169.3403;1563.9162;1087;23753.6867;16468;42;6.6454;0;0;512;1074;13;975;5;14708;39;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;No;41.6135;0.744216;55.9158;21.4612;1655;538.7608;41171;376;4.0657;0;0;340;1573;82;1428;42;35803;353;0;0
CATALUNYA;GLOBAL;2020-04-24;2020-04-30;--;;;0.0000;0.0000;66;0.0000;815;1;6.7010;0;0;4;64;2;52;0;775;1;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;--;;;0.0000;0.0000;56;0.0000;698;2;7.0015;0;0;6;55;1;46;0;655;2;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;Si;;;6956.3340;1877.5627;1305;23158.0461;16050;46;8.1943;0;0;532;1292;13;1162;7;14223;43;0;0
CATALUNYA;GLOBAL;2020-04-23;2020-04-29;No;45.7227;0.76701;59.6116;23.3155;1798;524.6651;40071;389;4.7072;0;0;357;1711;87;1608;44;34731;364;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;No;50.4415;0.799063;63.1258;25.7664;1987;522.4477;39865;424;5.4572;0;0;374;1900;87;1847;51;34385;395;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;--;;;0.0000;0.0000;59;0.0000;637;4;8.6235;0;0;10;58;1;51;1;600;3;0;0
CATALUNYA;GLOBAL;2020-04-22;2020-04-28;Si;;;7704.4816;2186.8930;1520;24460.1107;16876;125;10.5885;0;0;555;1489;31;1588;24;15103;121;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;--;;;0.0000;0.0000;59;0.0000;530;5;10.5051;0;0;9;57;2;50;2;491;4;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;Si;;;8232.5012;2602.6904;1809;25547.8023;17613;144;12.1104;0;0;601;1767;42;1911;28;15873;138;0;0
CATALUNYA;GLOBAL;2020-04-21;2020-04-27;No;55.6429;0.818259;68.0015;27.7504;2140;504.9675;38494;447;6.1829;0;0;398;2044;96;2016;57;33109;419;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;No;59.5333;0.84176;70.7247;30.8496;2379;502.6463;38326;436;7.0142;0;0;436;2276;103;2261;68;32793;411;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;--;;;0.0000;0.0000;54;0.0000;484;6;10.2908;0;0;11;52;2;44;2;443;4;0;0
CATALUNYA;GLOBAL;2020-04-20;2020-04-26;Si;;;8559.0964;3008.4166;2091;25530.5373;17597;148;14.2598;0;0;636;2050;41;2248;29;15828;140;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;--;;;0.0000;0.0000;52;0.0000;470;6;9.8851;0;0;13;50;2;41;2;431;4;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;Si;;;8690.0223;3169.5561;2203;25590.9646;17638;149;15.0967;0;0;695;2159;44;2388;32;15889;141;0;0
CATALUNYA;GLOBAL;2020-04-19;2020-04-25;No;62.1673;0.848961;73.2274;31.6536;2441;488.6284;37223;458;7.5493;0;0;450;2327;114;2344;77;31636;433;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;--;;;0.0000;0.0000;51;0.0000;459;6;9.9057;0;0;16;49;2;40;2;420;4;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;Si;;;9056.9023;3558.0174;2473;26668.5849;18389;147;16.2666;0;0;750;2426;47;2697;34;16650;139;0;0
CATALUNYA;GLOBAL;2020-04-18;2020-04-24;No;65.7082;0.862346;76.1970;32.6651;2519;476.4908;36279;466;8.0297;0;0;465;2401;118;2417;82;30681;441;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;No;67.3804;0.861422;78.2199;34.4546;2657;457.7917;34844;459;8.9027;0;0;498;2532;125;2567;90;29400;445;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;--;;;0.0000;0.0000;44;0.0000;428;6;9.1139;0;0;22;41;3;34;2;391;4;0;0
CATALUNYA;GLOBAL;2020-04-17;2020-04-23;Si;;;9482.7710;4605.4240;3201;26390.9071;18154;189;19.4041;0;0;814;3135;66;3195;48;16532;181;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;--;;;0.0000;0.0000;50;0.0000;412;7;10.9091;0;0;23;45;5;38;4;380;5;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;Si;;;9828.0699;5078.7713;3530;26493.0580;18207;207;21.2266;0;0;892;3442;88;3528;68;16741;200;0;0
CATALUNYA;GLOBAL;2020-04-16;2020-04-22;No;72.1765;0.864144;83.5236;36.2960;2799;442.4900;33629;494;9.8658;0;0;526;2658;141;2730;107;28274;482;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;No;74.7077;0.851862;87.6992;37.3593;2881;420.6139;31925;511;10.8095;0;0;559;2716;165;2799;124;26538;503;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;--;;;0.0000;0.0000;51;0.0000;431;5;10.0251;0;0;20;47;4;37;3;395;4;0;0
CATALUNYA;GLOBAL;2020-04-15;2020-04-21;Si;;;9983.4544;5517.5886;3835;24644.2701;16961;168;23.7365;0;0;970;3740;95;3675;73;15629;161;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;Si;;;9908.6396;5629.8108;3913;21824.3291;15002;167;26.8736;0;0;1010;3815;98;3677;81;13822;162;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;No;78.1372;0.845819;92.3804;40.2511;3104;407.5167;30851;575;11.9243;0;0;592;2920;184;2955;139;25389;558;0;0
CATALUNYA;GLOBAL;2020-04-14;2020-04-20;--;;;0.0000;0.0000;47;0.0000;405;5;9.2348;0;0;21;43;4;33;2;375;4;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;--;;;0.0000;0.0000;47;0.0000;383;6;9.6154;0;0;18;42;5;32;3;358;6;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;Si;;;9928.7821;5550.6798;3858;19680.5985;13473;206;28.1562;0;0;1072;3758;100;3502;82;12526;203;0;0
CATALUNYA;GLOBAL;2020-04-13;2020-04-19;No;82.6268;0.829342;99.6293;39.8750;3075;382.1912;28810;663;12.5449;0;0;600;2886;189;2920;151;23835;645;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;No;83.3335;0.812226;102.5988;41.5738;3206;379.0141;28538;690;13.1880;0;0;627;3013;193;3028;166;23546;673;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;--;;;0.0000;0.0000;50;0.0000;380;6;9.7222;0;0;16;44;6;32;3;354;6;0;0
CATALUNYA;GLOBAL;2020-04-12;2020-04-18;Si;;;9815.1212;5520.4661;3837;18772.7501;12844;204;29.3884;0;0;1148;3738;99;3471;80;11883;200;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;--;;;0.0000;0.0000;54;0.0000;410;6;10.1563;0;0;17;48;6;36;3;378;6;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;Si;;;9541.7595;5498.8849;3822;17220.3438;11751;218;32.0127;0;0;1213;3709;113;3427;96;10792;213;0;0
CATALUNYA;GLOBAL;2020-04-11;2020-04-17;No;82.9293;0.781231;106.1519;43.5319;3357;372.9972;28042;722;14.0713;0;0;674;3145;212;3170;177;23081;705;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;No;85.1647;0.762604;111.6761;43.7653;3375;350.3300;26179;837;15.0902;0;0;706;3142;233;3182;197;21580;812;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;--;;;0.0000;0.0000;57;0.0000;378;7;12.0787;0;0;14;51;6;39;4;349;7;0;0
CATALUNYA;GLOBAL;2020-04-10;2020-04-16;Si;;;8763.3983;4877.3469;3390;14911.1574;10193;171;33.2388;0;0;1250;3286;104;3081;85;9358;167;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;--;;;0.0000;0.0000;70;0.0000;386;5;13.8504;0;0;12;66;4;48;2;356;5;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;Si;;;8264.1536;4749.2986;3301;13804.7622;9409;186;34.2734;0;0;1299;3206;95;2936;78;8615;179;0;0
CATALUNYA;GLOBAL;2020-04-09;2020-04-15;No;89.6203;0.754492;118.7823;47.2276;3642;351.1081;26139;937;16.2281;0;0;780;3381;261;3429;222;21593;905;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;--;;;0.0000;0.0000;69;0.0000;370;4;14.4092;0;0;12;63;6;48;2;343;4;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;Si;;;7757.7152;4465.8657;3104;12409.1791;8457;168;35.0654;0;0;1334;3019;85;2686;74;7709;162;0;0
CATALUNYA;GLOBAL;2020-04-08;2020-04-14;No;95.914;0.764574;125.4476;50.3398;3882;351.6008;26129;985;17.3280;0;0;833;3616;266;3700;226;21706;951;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;No;102.74;0.774625;132.6316;52.1293;4020;351.2507;26183;904;18.3206;0;0;872;3771;249;3965;211;21916;878;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;--;;;0.0000;0.0000;78;0.0000;361;3;17.7177;0;0;15;72;6;57;2;330;3;0;0
CATALUNYA;GLOBAL;2020-04-07;2020-04-13;Si;;;7373.5702;4278.8288;2974;11619.3079;7833;243;35.1895;0;0;1388;2892;82;2519;72;7127;236;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;--;;;0.0000;0.0000;89;0.0000;391;1;19.1667;0;0;17;83;6;68;1;359;1;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;Si;;;7366.3765;4378.1022;3043;11289.8352;7652;195;37.1614;0;0;1403;2966;77;2566;68;6900;188;0;0
CATALUNYA;GLOBAL;2020-04-06;2020-04-12;No;115.91;0.782703;148.0888;59.7542;4608;363.6736;27275;770;19.7964;0;0;949;4367;241;4480;186;22822;748;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;No;119.516;0.776852;153.8464;61.0250;4706;361.4691;27190;685;20.4418;0;0;999;4483;223;4634;160;22789;663;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;--;;;0.0000;0.0000;93;0.0000;394;1;21.0959;0;0;21;88;5;76;1;364;1;0;0
CATALUNYA;GLOBAL;2020-04-05;2020-04-11;Si;;;7418.1713;4294.6550;2985;10567.5850;7153;192;38.6764;0;0;1392;2909;76;2480;68;6402;186;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;--;;;0.0000;0.0000;95;0.0000;370;1;22.9651;0;0;22;90;5;78;1;343;1;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;Si;;;7164.9521;4042.8746;2810;9587.7994;6491;173;40.0134;0;0;1377;2752;58;2338;50;5800;168;0;0
CATALUNYA;GLOBAL;2020-04-04;2020-04-10;No;122.379;0.762553;160.4858;62.6200;4829;360.7559;27209;611;21.4414;0;0;1047;4632;197;4887;138;22847;589;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;--;;;0.0000;0.0000;103;0.0000;448;0;20.9246;0;0;23;99;4;86;0;411;0;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;Si;;;6740.5222;3886.0513;2701;9123.0846;6174;167;41.8369;0;0;1384;2656;45;2309;46;5467;162;0;0
CATALUNYA;GLOBAL;2020-04-03;2020-04-09;No;128.166;0.747286;171.5081;67.9108;5237;372.4396;28320;401;22.7133;0;0;1107;5085;152;5427;98;23936;389;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;No;134.246;0.736886;182.1804;71.5546;5518;364.0367;27862;211;24.2880;0;0;1155;5418;100;5757;51;23707;206;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;--;;;0.0000;0.0000;95;0.0000;434;0;20.5584;0;0;24;91;4;81;0;394;0;0;0
CATALUNYA;GLOBAL;2020-04-02;2020-04-08;Si;;;6284.4399;3514.8550;2443;7880.0086;5352;125;44.3846;0;0;1365;2411;32;2111;31;4702;124;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;--;;;0.0000;0.0000;100;0.0000;432;0;22.7621;0;0;26;98;2;89;0;391;0;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;Si;;;5819.7251;3291.8495;2288;7154.8809;4874;99;46.4294;0;0;1319;2271;17;2009;13;4257;98;0;0
CATALUNYA;GLOBAL;2020-04-01;2020-04-07;No;142.129;0.736092;193.0861;75.1077;5792;354.8557;27298;67;25.8085;0;0;1210;5723;69;6071;18;23529;64;0;0
CATALUNYA;GLOBAL;2020-03-31;2020-04-06;No;152.756;0.742836;205.6386;80.5022;6208;350.7709;27042;8;28.2091;0;0;1316;6167;41;6681;4;23690;8;0;0
CATALUNYA;GLOBAL;2020-03-31;2020-04-06;--;;;0.0000;0.0000;107;0.0000;440;0;23.6908;0;0;24;106;1;95;0;401;0;0;0
CATALUNYA;GLOBAL;2020-03-31;2020-04-06;Si;;;5508.9561;3094.7413;2151;6481.5480;4502;3;48.8962;0;0;1243;2145;6;1925;2;3939;2;0;0
CATALUNYA;GLOBAL;2020-03-30;2020-04-05;--;;;0.0000;0.0000;108;0.0000;406;0;25.4054;0;0;26;108;0;94;0;370;0;0;0
CATALUNYA;GLOBAL;2020-03-30;2020-04-05;Si;;;5208.2583;2988.2742;2077;6495.9355;4513;2;47.9424;0;0;1208;2072;5;1898;1;3960;1;0;0
CATALUNYA;GLOBAL;2020-03-30;2020-04-05;No;166.373;0.755905;220.0974;88.3346;6812;358.9923;27680;4;29.5722;0;0;1414;6788;24;7241;3;24492;4;0;0
CATALUNYA;GLOBAL;2020-03-29;2020-04-04;No;174.586;0.772778;225.9198;92.8213;7158;369.1848;28466;4;30.7387;0;0;1492;7134;24;7741;3;25189;4;0;0
CATALUNYA;GLOBAL;2020-03-29;2020-04-04;--;;;0.0000;0.0000;114;0.0000;416;0;26.0526;0;0;25;114;0;99;0;380;0;0;0
CATALUNYA;GLOBAL;2020-03-29;2020-04-04;Si;;;5129.1274;3123.5162;2171;6695.9211;4653;1;48.8609;0;0;1137;2167;4;2016;0;4126;0;0;0
CATALUNYA;GLOBAL;2020-03-28;2020-04-03;No;186.209;0.804014;231.5995;97.8657;7547;376.5503;29034;4;32.4120;0;0;1558;7524;23;8370;3;25829;4;0;0
CATALUNYA;GLOBAL;2020-03-28;2020-04-03;--;;;0.0000;0.0000;123;0.0000;396;0;29.3151;0;0;23;123;0;107;0;365;0;0;0
CATALUNYA;GLOBAL;2020-03-28;2020-04-03;Si;;;4942.0904;3122.0775;2170;6667.1462;4633;1;48.9221;0;0;1053;2166;4;1997;0;4082;0;0;0
CATALUNYA;GLOBAL;2020-03-27;2020-04-02;--;;;0.0000;0.0000;123;0.0000;320;0;35.3333;0;0;22;123;0;106;0;300;0;0;0
CATALUNYA;GLOBAL;2020-03-27;2020-04-02;Si;;;4493.2019;2854.4709;1984;5962.1609;4143;1;49.8909;0;0;959;1980;4;1829;0;3666;0;0;0
CATALUNYA;GLOBAL;2020-03-27;2020-04-02;No;205.126;0.858299;238.9910;103.5973;7989;367.3823;28327;4;34.6202;0;0;1610;7965;24;8776;3;25354;4;0;0
CATALUNYA;GLOBAL;2020-03-26;2020-04-01;No;224.052;0.92169;243.0888;110.6257;8531;362.2212;27929;4;37.3113;0;0;1627;8508;23;9414;3;25235;4;0;0
CATALUNYA;GLOBAL;2020-03-26;2020-04-01;--;;;0.0000;0.0000;123;0.0000;281;0;39.9254;0;0;21;123;0;107;0;268;0;0;0
CATALUNYA;GLOBAL;2020-03-26;2020-04-01;Si;;;4204.0140;2769.5849;1925;5608.2296;3897;1;50.4173;0;0;860;1924;1;1752;0;3475;0;0;0
CATALUNYA;GLOBAL;2020-03-25;2020-03-31;--;;;0.0000;0.0000;127;0.0000;242;0;48.2609;0;0;20;127;0;111;0;230;0;0;0
CATALUNYA;GLOBAL;2020-03-25;2020-03-31;Si;;;3791.0941;2527.8756;1757;5071.5775;3524;1;51.2610;0;0;761;1757;0;1626;0;3172;0;0;0
CATALUNYA;GLOBAL;2020-03-25;2020-03-31;No;243.732;0.989192;246.3955;117.9783;9098;358.7978;27666;3;39.3677;0;0;1642;9086;12;9923;2;25208;3;0;0
CATALUNYA;GLOBAL;2020-03-24;2020-03-30;No;261.511;1.06707;245.0728;125.1364;9650;352.1584;27154;3;40.9700;0;0;1570;9635;15;10210;3;24925;3;0;0
CATALUNYA;GLOBAL;2020-03-24;2020-03-30;--;;;0.0000;0.0000;119;0.0000;234;0;47.1111;0;0;19;119;0;106;0;225;0;0;0
CATALUNYA;GLOBAL;2020-03-24;2020-03-30;Si;;;3476.0089;2414.2148;1678;4785.2672;3326;0;51.4940;0;0;674;1678;0;1551;0;3012;0;0;0
CATALUNYA;GLOBAL;2020-03-23;2020-03-29;No;273.078;1.13603;240.3785;131.7627;10161;336.7012;25963;2;42.2153;0;0;1462;10149;12;10155;2;24058;2;0;0
CATALUNYA;GLOBAL;2020-03-23;2020-03-29;--;;;0.0000;0.0000;114;0.0000;229;0;47.4886;0;0;17;114;0;104;0;219;0;0;0
CATALUNYA;GLOBAL;2020-03-23;2020-03-29;Si;;;3084.6701;2219.9841;1543;4163.7292;2894;0;53.5041;0;0;576;1543;0;1420;0;2654;0;0;0
